,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
41681,5,Retro love,It was kool not my size but I collect so I'm not upset at all thanks,[],B01MZF6LL2,B09TXZHKLG,AH7M2R2FADX4F46XOSTDPUPFFTMQ,2022-07-21 18:34:05.734,0,True
42747,4,Wrist band is sized for an adolescent,"Like others have stated, the watch itself is nearly perfect in its utilitarian simplicity.  My only complaint is that the wrist band is too small for a full grown male.  I don't even have a large wrist and I only have two holes left on the band when I buckle it up!  Is the resin really that expensive?  Two or three more holes on the strap would make this a great man sized watch.  As it is there are 12 holes on the band.  The first six or seven holes could only be used by a child.",[],B07C9F8XLL,B09TXZHKLG,AHSHUIZHSPWYY3OD3PI56MSBKZ4Q,2021-03-06 22:43:36.466,5,True
42896,5,Good value on a classic vintage look!,Great vintage look! Teen loves it... it has resisted water immersion at least once!,[],B01MZF6LL2,B09TXZHKLG,AH5A2JJ4FLPKSPOBYMBQVO4CQUOQ,2019-06-29 01:41:56.002,0,True
42898,4,The watch is still working and looking great after almost 7 months of daily wear and sometimes ...,The watch is still working and looking great after almost 7 months of daily wear and sometimes in the shower. I receive compliments on it all the time. The entire watch is made out of plastic. The gold will rub off around the face but it's not noticeable. I will repurchase.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71UB09fv81L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71UB09fv81L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71UB09fv81L.jpg', 'attachment_type': 'IMAGE'}]",B01MZF6LL2,B09TXZHKLG,AHDGCEV3U6NSL24KTAWDTDNZCCOQ,2017-12-28 04:29:27.303,1,True
42981,5,The legend itself!,"I'm starting a collection myself. I have a Maurice LaCroix, some Seikos, Orient and looking forward for a Rolex soon. HAD to have the legendary indestructible quartz watch so I got it here. I wear this with as much pride as any of my other more expensive watches!",[],B000GAWSDG,B09TXZHKLG,AFXEF332NRI37F2QTS5VBMSITGFQ,2020-02-11 03:56:40.180,0,True
43048,5,"The, Casio F-91W","A classic Casio timepiece indeed.  I first put a, Fullmosa Quick Release Watch Band on this watch.  The inexpensive resin strap is simply not for me.  I found the accuracy to be -1sec after 7 days.  Simply a grab and go watch, you need not concern yourself about.  Any scratches will give this wristwatch some character.  Any unrepairable damage, and its easy and low cost to replace.  On a side note, but not important.  I wish the case where a little darker green.  Overall, I'm happy with the purchase.  Have a very nice day.",[],B07BQXXNQY,B09TXZHKLG,AFFQPCSZAYRYNYS4FGJD6PAKYZLQ,2022-01-29 18:51:50.403,0,True
43399,4,Cool watch,So far so good. Classic casio style with a gold finish. Really diggin it. Easy to program. Hopefully battery lasts a while. Only issue with these is the wrist band wears out pretty quickly. But it's a great price for what you get.,[],B01MZF6LL2,B09TXZHKLG,AEOXRD2ATOASCWKKJMDCP2PCQK4A,2018-07-30 22:22:38.096,0,False
43622,5,This is not the only watch,"This is not the only watch I have bought over the last 30 years but it is the only watch I should have bought over the last 30 years.<br /><br />I try to keep at least 2 back up F91W watches waiting in the wings as they are not indestructible and the things I do test them to the max.<br /><br />Easy to set and use and you cannot beat the price.  When the strap breaks and all straps will break, the watch becomes a glue on time piece.<br /><br />My lawn mower has one I use to measure elapsed time as it takes 6 hours to mow my lawn and I spread it out over 12 days. My DR brush cutter 300 plus pound mower is not hill friendly and consumes a lot of energy.  This watch silicon cemented to the console beside the factory rpm and lube time meter tells me when to head for the barn.<br /><br />I see no reason to buy any other timepiece.",[],B000GAWSDG,B09TXZHKLG,AG3F36KUVNQPLKQNTJTE45V66TLQ,2014-05-12 11:33:20.000,0,True
44115,5,Just as expected,"Works like its supposed to--only had it a month so far, so not sure how long it will last.  But we're off to a great start.",[],B000GAWSDG,B09TXZHKLG,AHCOMZMEJPNQDP6RA6PWFQE76KTQ,2022-09-06 19:28:32.603,0,True
44314,5,Classic old school,Classic watch. Fits and looks great,[],B000GAWSDG,B09TXZHKLG,AEBVPKFUR7GUZAJHUQDEHB4DISRQ,2021-05-23 03:24:44.176,0,True
44690,5,Cannot Go Wrong with a Classic.,A must have in anyone's watch collection.  And frankly the pink just works.,[],B086RQHJQM,B09TXZHKLG,AGQCXQACYJAVTXL4MAJT5UCWOMNA,2021-12-04 16:57:05.531,0,True
46509,5,Holds up to anything but delivering babies!,"I've lost count of how many of these puppies I've had through the years.  They have withstood 75,000+ miles on bicycles, 100+ campouts with Boy Scouts, whitewater kayaking, snorkeling, windsurfing, car repairs, kitesurfing (they do better than me on that one), blah, blah, blah.<br />The only thing that ever conquered them was delivering babies, thousands of which events I attended through 30 years.  It would be 4:23 AM, and once again I would leave one of these trusty treasures in my dirty scrubs as I tossed them in the bin.  The same fate befell a number of wedding rings, for which I was accused of ditching on purpose by the love of my life.<br />Buy it!  You can't kill it!",[],B000GAWSDG,B09TXZHKLG,AHV5OAUVHWJ3TAWZLS6MXUIYGZRQ,2016-02-04 21:52:42.000,0,False
46578,3,Too small get the F105W-1A if you're a man,Too small for men. Get the Casio Men's F105W-1A Illuminator Sport Watch instead. Same watch (I think) it is bigger and has longer straps. Now I have both. The 91w-1 is a back up sitting in my center console of my car.,[],B000GAWSDG,B09TXZHKLG,AHML26O2UTPU5N2R2HFK6GJJHT5Q,2020-08-11 17:15:45.249,0,True
47082,5,"Looks, Price, It has it all!","I've worn inexpensive watches for 35 years. Why? Because I'm too rough on a watch to wear an expensive one. But the funny thing is, I'm always getting compliments on this watch just because of its &#34;gold case&#34;. For an inexpensive watch, it really is attractive, and a great value. If all you want to know is the time, and you're hard on watches, this is the one for you!",[],B01MZF6LL2,B09TXZHKLG,AGFKQMDNBATRO77RARKN3D2YLB3A,2018-03-28 01:22:09.774,10,True
47092,5,Cheap and great!,This thing is a tank I’ve only ever bought Thai watch it’s super thin so you forget it’s there. I’m a landscaper/general labor and this thing holds up perfectly during the rough conditions throughout the day! Super cheap too!!,[],B000GAWSDG,B09TXZHKLG,AGFUDGT3FBXCLINJOTKHNDT5DYNA,2021-04-07 21:37:33.696,0,True
47605,5,"I am using for ""dash board"" clock in older vehicles.","I purchased a number of these on sale at a good price - I installed them on dash boards of garden tractors, old farm tractor, UTV's etc - seem to be holding up find in weather.",[],B000GAWSDG,B09TXZHKLG,AG5EDRTGWEQBMTZEQNW56FZHLRWQ,2017-10-30 19:13:32.130,0,True
47899,3,The strap is small,it is for kids. The light is not bright,[],B000GAWSDG,B09TXZHKLG,AGZ7JFZ4JX4VR4OZJYJ5B6IOMXCQ,2022-08-07 02:07:12.550,0,True
47900,5,Excellent no-frills watch for kids,Perfect size for elementary school kids. My only complaint is it gets into time adjustment in the mode cycle instead of long-press.,[],B000GAWSDG,B09TXZHKLG,AEH44ZLAGQAGUJ6KOBLN6ERULLGA,2022-12-16 01:56:12.901,0,True
48258,1,"too few features, some flaws","I am very disappointed in this watch, the F-91W.<br /><br /> I have owned a different watch, the Casio W-71 for many years, and find it to be a versatile watch, but the band just broke (as they do after several years). I purchased the F-91W awhile back as a future replacement, but found it lacking seriously when I had to use it. I would have sent it back, but considering the cost of shipping, it was not worth it.<br /><br />The features are scaled back compared to the W-71. There is no count-down timer, which I use almost daily. The button that cycles through the features goes through the ""change time,"" making it easy to change the time by mistake. (The button layout is not convenient for someone who uses the different features multiple times daily, but I concede that may be my bias.) I also use the feature to set an alarm for a specific date (the one day I have to catch a plane at 6 am), so I do not forget and get awakened at 4 am for the next few days. There are more limitations and flaws in addition to these I have listed.<br /><br />Pros:<br />cheap<br />its a Casio<br /><br />Cons:<br />too easy to change the time by mistake<br />limted features<br />no month on date, just the day (fine, my pet peeve)<br />no count down timer<br />single alarm mode<br />(button layout not as easy to use)<br /><br />The W-71 is about twice the cost, but well worth it. I am going to find a replacement band (or two) for my old one, and put this F-91W back in a drawer.<br /><br />Spend the extra $10 for a much better watch. Stock up on replacement bands at Wal-Mart or such and it will last for many years.",[],B000GAWSDG,B09TXZHKLG,AF6SD62SMK3SLDMA7CDUETWPZDVQ,2008-09-12 14:41:43.000,11,True
48317,4,Good watch.,Very good every day Watchmen.,[],B01MZF6LL2,B09TXZHKLG,AG7AKTYRH56C4DNHLJANZ2LJ43DQ,2022-08-30 18:17:30.986,0,True
48370,5,"Inexpensive, Low Profile. Great watch for what I need it for.",I bought this for work because of its low profile and because it is inexpensive. Perfect watch for what I was looking for!,[],B000GAWSDG,B09TXZHKLG,AE2ZPV7MVGWSGR6UNKY7BSOA72TQ,2017-08-20 18:02:13.875,0,True
48376,5,The holiest of watches.,If Jesus wore a watch he would wear this one. These watches are inexpensive but last forever.,[],B000GAWSDG,B09TXZHKLG,AHOUPMZDFU5KLE4QRYZKEONZP3GQ,2020-07-11 22:10:27.892,0,True
48441,3,Three Stars,too small,[],B000GAWSDG,B09TXZHKLG,AFIO67BBM4TQ5XLAXS5LMT5KUDDA,2018-06-14 01:22:29.561,0,True
48652,5,Good inexpensive utility watch,Great utility watch. Have worn it on two very long hikes and in my workshop where I don't want to harm my expensive dress watch. This is my second one after the bracelet broke after many years of use.,[],B000GAWSDG,B09TXZHKLG,AGFVOBN4XVQYQJB6SHMDX76PCDLQ,2022-04-07 19:14:06.428,0,True
48683,5,What time is it?,"A classic on the 21st century. Awesome. It’s like an Apple Watch, with less apps but a lot cooler. :)",[],B000GAWSDG,B09TXZHKLG,AFK4BVB4OWVJI6AGVXC3F2RV7IQA,2018-02-15 03:33:53.719,0,True
49856,5,Five Stars,"Great, it's all I need.",[],B000GAWSDG,B09TXZHKLG,AEPG5OH3UTL4QHTCSY3RH4GWF4VQ,2016-11-08 22:09:40.000,0,True
50330,5,Classic Casio gets the job done,"Simple and basic digital watch. Exactly what you would expect for the price. Light weight and somewhat small, it's easy to wear and easy to forget you're wearing it. I use it for EMS related work where I need a watch, but did not want an expensive one that would risk becoming covered in blood or other bodily substances. At this price, it's almost disposable if need be. Just what I wanted.",[],B000GAWSDG,B09TXZHKLG,AGZYS2YCQSPWTSHXIXNUCUQH6IWA,2016-03-29 18:14:51.000,0,True
51238,5,Cheap and reliable watch to have!,"Simple yet functional. Nice watch to have, been using it for a while now. Good battery life. Been using it in work.",[],B000GAWSDG,B09TXZHKLG,AHJAX4F2QSK7GWMLTSNWGVMVWV6Q,2020-08-12 06:54:25.332,0,True
51524,3,"With the advances in LED lighting, I would have thought backlighting would not be an issue...I was wrong.","Ah...flashing back to my youth...this is my first watch purchase since I got my first pager that had a clock built in.<br />Needed a waterproof watch because I cannot take my phone into the area for fear of damage.<br />Getting used to it again and wear full time now, I wish the back light was brighter or it's just my eyes that got older and cant see the time with the light on. If I break or lose this one I think I will try the G-shock again...when I broke the screen/lcd on it was the last watch I had til this one.<br />With the advances in LED lighting, I would have thought backlighting would not be an issue...I was wrong.",[],B000GAWSDG,B09TXZHKLG,AHBVFKPUXQRQ2DHZKQENA5S2GYCA,2017-07-21 05:09:44.565,0,True
51575,5,Five Stars,takes you right back the '80s. Works as it should and durable while light weight.,[],B000GAWSDG,B09TXZHKLG,AEEHKXH7NUE2ZXTCY72NT6SGSTYA,2015-01-16 22:51:03.000,0,True
52065,5,Five Stars,Good price for a every day watch,[],B000GAWSDG,B09TXZHKLG,AE3EBLKP4S2UKQY4QRQQGBAVUD6A,2018-03-13 20:23:47.257,0,True
52117,4,works well,"works well for what I need it for.  pretty accurate for a cheaper watch.  seems to wear well, so far.  it is light, and not too big.",[],B000GAWSDG,B09TXZHKLG,AGVOLYJSGAPFQTGD3VI4UK6KYZ6Q,2019-11-07 22:22:44.937,0,True
52153,5,Solid watch!,"Dotted throughout the sea of reviews,  I saw that folks thought this watch was too small. BUT. I can kinda see that if you are on the heavier or just bulkier side. If you're even relatively slender this watch fits wonderfully. The backlight works in the situation where it counts; bleary eyed at who-knows-when o'clock. BUT YOU KNOWS WHEN. Because the screen is lit up just enough to read the time! I have this watch worn with the face on the palm-side of my wrist. My leather cuff fits over it so i can read the time between the fasteners.<br /><br />I love this watch and if it only last 6 months to a year I'll be happy with the $10 spent.<br /><br />EDIT/UPDATE: August 5th, 2017! Still going well! And in fact, I've made friends with other folks wearing the same watch! We end up talking about how awesome digital watches and alarm clocks are.. Because we're boring I s'pose. BUT. Still going strong. Its 30sec alarm beeps wakes me more often than my phone's alarm. 10/10 would recommend still",[],B000GAWSDG,B09TXZHKLG,AEV7LZGJB72JRK5M2I2VDCGDKRVQ,2017-04-15 06:42:48.000,20,True
52522,5,"Cheap and functional, especially for sports.","You can't ask for much more in a sports watch.  It's a basic alarm chronograph with an auto calendar.  But unlike other sports watches, it isn't bulky.  The G-shocks and stuff are great watches, but they hang up on your gear and get in your way.  This is small, inexpensive, and seems to be indifferent to anything I do to it.",[],B000GAWSDG,B09TXZHKLG,AGV2J2NBTVJ3ABTT4B5DW6X2WZFQ,2016-06-06 17:40:06.000,0,False
52618,3,Worthless light,"I had another cheap Casio that I really liked. After a year or two the strap buckle broke, so I got this one...not the same. It's not as comfortable for some reason and the light is horrible. I am very, very disappointed with this light.",[],B000GAWSDG,B09TXZHKLG,AF3CR6HXFRJIVFDDAB6V5ESCBRRQ,2019-04-28 16:09:37.175,0,True
52768,5,Great watch- I've been using these for years,"I've been using these watches for many years (perhaps 20).  They do wear out eventually (perhaps after 8 or so years) but they are so cheap and function so well it is totally worth it. Also the straps are generally easy to replace.  I think my current one may run just a little fast, but not enough to be a big issue. I think I adjust it once every few months and it's only off by perhaps 2 minutes then.  I think the review above was probably written in 2016 when I purchased a new one. It's now August of 2019. The strap on that watch just broke and I was not able to find a replacement strap on Amazon so I went ahead and purchased  a new watch. Pity to throw out the old watch as it was still working fine but at $11 it didn't seem worth my while to search for a replacement watch band.  Bottom line- it is still a great watch!",[],B000GAWSDG,B09TXZHKLG,AHESA5CI5CPDGCKWW2RAN4A5LHNA,2019-04-30 17:50:00.843,0,True
